time,n_sat,x,y,z,dt_u,rms
2026-04-26T10:52:30,11,3512886.376011968,2069030.5521153994,4888952.811344865,2.0589722854334407e-07,73.29818376702647
2026-04-26T10:53:00,11,3512886.9466602355,2069030.6564211468,4888954.438605529,2.0992286743227558e-07,73.16833754286102
2026-04-26T10:53:30,11,3512886.595012866,2069031.4302328532,4888954.993794889,2.1043896192174177e-07,73.19360298117759
2026-04-26T10:54:00,11,3512886.543459381,2069032.3219694265,4888956.21249365,2.123513829052882e-07,73.24562189960271
2026-04-26T10:54:30,11,3512886.437230923,2069032.5834388062,4888957.495243302,2.137647041869812e-07,73.13968195528591
2026-04-26T10:55:00,11,3512887.5054686633,2069033.640499092,4888959.197979727,2.18323451523094e-07,72.992413111161
2026-04-26T10:55:30,11,3512886.8970116223,2069033.752391094,4888958.496621519,2.16210424899191e-07,72.92972971549648
2026-04-26T10:56:00,11,3512886.975443328,2069034.4115803775,4888961.194952199,2.2028959888671262e-07,72.7223659704224
2026-04-26T10:56:30,11,3512886.8606447456,2069034.4910748259,4888961.059444978,2.1950739792312347e-07,72.47735442581784
2026-04-26T10:57:00,11,3512886.8384331237,2069035.574371261,4888962.249916993,2.2185537684150766e-07,72.21945831951297
2026-04-26T10:57:30,11,3512887.273001111,2069035.6870188555,4888962.630897302,2.2238612232816567e-07,72.1564904193423
2026-04-26T10:58:00,11,3512887.929553966,2069036.2469604348,4888965.008249899,2.262261989034076e-07,72.35545648282736
2026-04-26T10:58:30,11,3512887.9471885497,2069037.1260236541,4888966.350738044,2.2908642973856547e-07,72.35002717845494
2026-04-26T10:59:00,11,3512887.800276595,2069037.4509678555,4888967.360800349,2.305354148683129e-07,71.9051346289189
2026-04-26T10:59:30,11,3512888.2502271105,2069038.0818567008,4888968.788291427,2.3429137034070755e-07,71.79728353462306
2026-04-26T11:00:00,11,3512888.7691600407,2069037.4737598395,4888970.733616221,2.3657783457966956e-07,71.61727671687265
2026-04-26T11:00:30,11,3512888.702419495,2069038.3620198057,4888971.733793803,2.3888731645160313e-07,71.5219326502755
2026-04-26T11:01:00,11,3512889.7989060166,2069039.3068016341,4888974.313595026,2.447665188522517e-07,71.71291080804244
2026-04-26T11:01:30,9,3512833.9025206324,2068918.5440608186,4888964.17516468,5.402607172722928e-08,29.514160137848783
2026-04-26T11:02:00,10,3512913.803796033,2069030.8379764997,4889038.733917168,3.807663272587751e-07,71.70345372083425
2026-04-26T11:02:30,10,3512913.4706850187,2069031.4031917443,4889038.32855843,3.780401339128792e-07,71.67815768627719
2026-04-26T11:03:00,11,3512919.4262203295,2069042.3134844815,4889059.375158951,4.304143431201961e-07,69.33606905736295
2026-04-26T11:03:30,11,3512918.964751628,2069042.317933229,4889058.821077346,4.2823947186365964e-07,69.13379268702072
2026-04-26T11:04:00,11,3512918.466020815,2069041.413578955,4889057.634238519,4.2451094158618127e-07,68.74271764438514
2026-04-26T11:04:30,11,3512917.828607814,2069042.2013516775,4889056.519810451,4.217840779308534e-07,68.95046193302103
2026-04-26T11:05:00,11,3512917.2382982024,2069041.8772784977,4889055.297534798,4.172010378644061e-07,68.74746686243975
2026-04-26T11:05:30,11,3512916.4660506225,2069042.059522571,4889052.981872913,4.1273505584427774e-07,68.69277530731658
2026-04-26T11:06:00,11,3512916.4421175667,2069042.0221313746,4889053.334975853,4.1251653519169877e-07,68.74484953702581
2026-04-26T11:06:30,11,3512915.3175558364,2069041.851175618,4889051.91816017,4.082482650870817e-07,68.52411651342601
2026-04-26T11:07:00,11,3512915.201050152,2069041.9702799034,4889051.942992417,4.0751435592225307e-07,68.52169367845599
2026-04-26T11:07:30,11,3512914.8300859467,2069042.2086478455,4889050.409012196,4.0368011976353057e-07,68.34448532523703
2026-04-26T11:08:00,11,3512913.5016658185,2069042.1762345608,4889048.739508955,3.985371858821812e-07,68.07824443440919
2026-04-26T11:08:30,11,3512913.454821012,2069042.6184361407,4889047.915535626,3.976293617681978e-07,68.15776654179113
2026-04-26T11:09:00,11,3512913.7656272454,2069043.2087259537,4889047.440788469,3.96817525019298e-07,68.15022210211023
2026-04-26T11:09:30,11,3512913.3167931945,2069043.2776482066,4889047.090137854,3.953118826769057e-07,67.81796512639866
2026-04-26T11:10:00,11,3512912.6042319345,2069043.4748278577,4889046.755244825,3.9331981247102055e-07,68.00425238018816
2026-04-26T11:10:30,11,3512911.877706476,2069043.6955664486,4889045.577193825,3.8937082132121174e-07,68.01640218202995
2026-04-26T11:11:00,11,3512911.3239271473,2069043.6352186075,4889044.826348641,3.8651128794468827e-07,68.05463836862447
2026-04-26T11:11:30,11,3512911.274216747,2069044.0579698654,4889044.485664231,3.8670479384740475e-07,67.74642261194417
2026-04-26T11:12:00,11,3512911.1795980814,2069044.8844301265,4889044.2034139875,3.849958891632876e-07,67.91271058472566
2026-04-26T11:12:30,11,3512910.424583967,2069044.4477312088,4889043.507757113,3.8147688738120663e-07,67.97513132302932
2026-04-26T11:13:00,11,3512910.7464567595,2069045.0094198503,4889043.7313501155,3.8294688255534163e-07,68.04746063398396
2026-04-26T11:13:30,11,3512910.457098735,2069044.617310073,4889042.848585491,3.8024286866216054e-07,67.92231125160545
2026-04-26T11:14:00,11,3512909.5984853846,2069045.0959230722,4889042.036964358,3.7839589957854807e-07,68.19033694620974
2026-04-26T11:14:30,11,3512909.8443429354,2069045.6179700722,4889042.298831287,3.7853197362942716e-07,68.14680264100326
2026-04-26T11:15:00,11,3512909.2455578805,2069045.9092248178,4889042.54563203,3.781131236462436e-07,68.06826050977651
2026-04-26T11:15:30,11,3512909.198642363,2069046.1436551057,4889041.690643551,3.755356643156366e-07,68.11569713877645
2026-04-26T11:16:00,11,3512908.965516706,2069046.7126362426,4889040.846005182,3.7418214821410424e-07,68.19089785250131
2026-04-26T11:16:30,11,3512908.722409266,2069047.4989194414,4889040.555944731,3.7369612766310466e-07,68.27257083949434
2026-04-26T11:17:00,11,3512908.9869609037,2069047.5532393262,4889040.427189411,3.7331028671894397e-07,68.4423514416693
2026-04-26T11:17:30,11,3512908.3749268954,2069048.4300983245,4889040.47739213,3.7228529686891863e-07,68.42159623754529
2026-04-26T11:18:00,11,3512908.2588297306,2069048.519536658,4889039.6654378595,3.7023497214499365e-07,68.75637475282447
2026-04-26T11:18:30,11,3512908.288433798,2069049.367022519,4889039.53281895,3.698220819181091e-07,68.9239722391011
2026-04-26T11:19:00,11,3512908.0091995206,2069049.6571597466,4889038.947839803,3.681737178049119e-07,68.87271501075163
2026-04-26T11:19:30,11,3512907.835889852,2069050.6444596208,4889038.295387833,3.672823081873858e-07,69.08015853362733
2026-04-26T11:20:00,11,3512908.2310204073,2069051.0905918651,4889039.519788083,3.687903500235328e-07,69.30426759664695
2026-04-26T11:20:30,10,3512858.762522083,2068976.7941855355,4889019.575521934,2.1517619012846318e-07,42.340875994240676
2026-04-26T11:21:00,10,3512858.4352059565,2068976.10912489,4889017.879500369,2.1141585327952414e-07,42.10383970814684
2026-04-26T11:21:30,11,3512847.1828631456,2068987.3112703452,4888977.464850069,1.334603251112677e-07,43.20731181540603
2026-04-26T11:22:00,11,3512846.9064979367,2068987.8412573135,4888975.875077657,1.3094349668253254e-07,43.34102082138896
2026-04-26T11:22:30,11,3512846.144335107,2068988.2032597426,4888973.673838735,1.2536218208475158e-07,43.74844238352768
2026-04-26T11:23:00,11,3512845.4920264846,2068988.4190926696,4888972.6043385435,1.220897926993319e-07,43.818539663053706
2026-04-26T11:23:30,11,3512845.3680709237,2068989.5377229145,4888971.44556048,1.2007984031233755e-07,44.447544908590146
2026-04-26T11:24:00,11,3512845.474700542,2068989.1695096502,4888970.073971264,1.1669891928484935e-07,44.4077864056063
2026-04-26T11:24:30,11,3512845.2952483934,2068989.8581934755,4888968.920407887,1.1431823463252234e-07,44.79669213164053
2026-04-26T11:25:00,11,3512844.529442979,2068990.192622876,4888968.398477451,1.1139269472345173e-07,44.931264983964084
2026-04-26T11:25:30,11,3512844.891418653,2068990.2370110254,4888967.926353504,1.1079196573480758e-07,44.90504494323076
2026-04-26T11:26:00,11,3512844.1449846397,2068990.3984240282,4888967.321551919,1.0785074837984016e-07,44.84400346451594
2026-04-26T11:26:30,11,3512843.8989503244,2068991.179681645,4888965.2409279635,1.0437087257081861e-07,45.10359088123427
2026-04-26T11:27:00,11,3512844.5256630057,2068991.291801361,4888966.114374227,1.0518120433745015e-07,45.35698561536698
2026-04-26T11:27:30,11,3512843.709950108,2068992.3291835745,4888965.458227592,1.033146265539027e-07,45.44361132516989
2026-04-26T11:28:00,11,3512843.6451000427,2068991.6894214186,4888964.570718955,1.0029978451851985e-07,45.44414455286419
2026-04-26T11:28:30,11,3512843.547463583,2068992.105722717,4888964.191396903,1.0015269450395114e-07,45.57406899461027
2026-04-26T11:29:00,11,3512843.7860475373,2068992.292059424,4888963.737250719,9.806640976982469e-08,45.56132004791804
2026-04-26T11:29:30,11,3512843.8363598157,2068992.905950611,4888963.850396619,9.855429670993642e-08,45.88111172642074
2026-04-26T11:30:00,11,3512843.77478924,2068993.435822096,4888963.762314947,9.802968493165586e-08,45.68651055741634
2026-04-26T11:30:30,11,3512843.618009314,2068993.375644464,4888962.840702633,9.505922118022607e-08,46.046722570805564
2026-04-26T11:31:00,11,3512844.0851067053,2068993.537447391,4888963.290800659,9.631268549609508e-08,45.97745243897818
2026-04-26T11:31:30,11,3512843.7346210075,2068993.7298183036,4888963.440898064,9.477025774629929e-08,46.0087292411445
2026-04-26T11:32:00,11,3512844.1801529997,2068994.1855569817,4888962.913234915,9.442711972778182e-08,46.18738547815914
2026-04-26T11:32:30,11,3512843.9843773097,2068994.3326535039,4888963.420148825,9.402910413368806e-08,46.533406977359455
2026-04-26T11:33:00,11,3512844.531660491,2068994.351384297,4888964.573364759,9.620482147142108e-08,46.52566930706559
2026-04-26T11:33:30,11,3512844.3307686895,2068994.768599464,4888963.479565222,9.365359628489155e-08,46.56181406179097
2026-04-26T11:34:00,11,3512844.4462670977,2068995.2356077053,4888963.050608279,9.282650609685778e-08,46.78514247870543
2026-04-26T11:34:30,11,3512844.5201907167,2068995.103067636,4888963.754658688,9.29657627950199e-08,46.81678010840264
2026-04-26T11:35:00,11,3512844.2118856655,2068995.286276698,4888964.230084471,9.334709356502891e-08,46.872022608327406
2026-04-26T11:35:30,11,3512844.860705378,2068995.6865590394,4888964.506473795,9.368776874806517e-08,47.107492679893895
2026-04-26T11:36:00,11,3512844.6946835634,2068995.2027269101,4888964.429734586,9.249626017232294e-08,47.18863662049738
2026-04-26T11:36:30,11,3512845.0572322723,2068995.8260442999,4888964.983474683,9.281950327074693e-08,47.32579015497543
2026-04-26T11:37:00,11,3512845.2728346502,2068996.411883184,4888964.604766863,9.254817305634363e-08,47.450259191543985
2026-04-26T11:37:30,11,3512845.872936475,2068996.7413462908,4888965.047969645,9.337256346465103e-08,47.53599702641204
2026-04-26T11:38:00,11,3512845.724705453,2068996.9101897583,4888965.744942733,9.420992928355445e-08,47.99602802405613
2026-04-26T11:38:30,11,3512845.984350083,2068997.0780144131,4888966.0389543325,9.394031513423914e-08,47.81983265970695
2026-04-26T11:39:00,11,3512846.5287484606,2068997.6974385616,4888966.670460248,9.642492475266564e-08,48.2368584463842
2026-04-26T11:39:30,11,3512847.0120852203,2068998.2030881976,4888967.34795651,9.708781282708125e-08,48.21537053798593
2026-04-26T11:40:00,11,3512847.541511473,2068998.0934603277,4888967.905397073,9.793544907646531e-08,48.59116432873586
2026-04-26T11:40:30,11,3512847.2639637697,2068998.1137381385,4888968.192380373,9.781771006461463e-08,48.64681442505622
2026-04-26T11:41:00,11,3512847.7540899897,2068998.4430929855,4888968.459835689,9.790335256875845e-08,48.488214552843864
2026-04-26T11:41:30,11,3512847.997811365,2068999.3375730657,4888968.926660969,9.95294795217571e-08,48.89792563395691
2026-04-26T11:42:00,11,3512848.3123742575,2068999.3097467239,4888969.709870381,1.0010388931271819e-07,49.09646748651842
2026-04-26T11:42:30,11,3512848.7246630318,2068999.719962561,4888970.036551588,1.0122591067306814e-07,49.46287786140248
2026-04-26T11:43:00,11,3512848.578567214,2068999.7534410371,4888970.393647122,1.0079805697676277e-07,49.282059606168325
2026-04-26T11:43:30,11,3512848.9946743967,2069000.3854529022,4888971.12597356,1.0233233626573204e-07,49.81469807067717
2026-04-26T11:44:00,11,3512849.7728586327,2069001.014365407,4888971.82698159,1.040321956876186e-07,49.93050824232148
2026-04-26T11:44:30,11,3512849.470445466,2069000.594796259,4888972.640235953,1.0414842026305208e-07,50.105412294053224
2026-04-26T11:45:00,11,3512850.1441476652,2069002.1353940398,4888973.228067052,1.0564206252319339e-07,50.37173382028858
2026-04-26T11:45:30,11,3512850.530203425,2069001.7001168185,4888973.819896856,1.066696728707144e-07,50.630281070595345
