t,prn,x,y,z,vx,vy,vz,clock
397200.0,4,19986992.074859567,-2860891.679542847,-17314580.67782357,1875.7308471281685,1150.0678430647804,1954.7874161821844,5.4441127318086496e-05
397800.0,4,21083368.186753035,-2211804.9386584647,-16077240.074467102,1774.996987640933,1014.2304689246066,2167.034286279349,5.444232494215333e-05
398400.0,4,22112773.980973236,-1643166.4090828598,-14717467.425787652,1652.64424349472,882.3494775884349,2362.604374373693,5.444358013001455e-05
399000.0,4,23062568.81844086,-1151813.081322194,-13245709.385207394,1509.8409532481114,757.0322437769166,2540.046458982347,5.444489003010398e-05
399600.0,4,23920913.507509943,-733062.7367999023,-11673242.410704684,1348.0875320756593,640.7286895590848,2698.049325679535,5.4446251382028746e-05
400200.0,4,24676962.623776414,-380821.02860127017,-10012086.197961427,1169.1919986910038,535.6896282931496,2835.4503890338324,5.444766054216419e-05
400800.0,4,25321040.630955223,-87712.5145406425,-8274912.231605477,975.2404813971301,443.92869954653474,2951.2431889412096,5.444911351186176e-05
401400.0,4,25844798.93012783,154766.6910344418,-6474948.133020523,768.5632179411167,367.1884952550324,3044.5837450520644,5.44506059680458e-05
402000.0,4,26241351.29304559,356077.3204009468,-4625878.49405464,551.6966294642175,306.91140420700935,3114.7957597507557,5.44521332959664e-05
402600.0,4,26505385.500892248,526449.3786874998,-2741742.892948271,327.3421046396654,264.215622253967,3161.374665928538,5.445369062386896e-05
403200.0,4,26633249.40690748,676681.8062512543,-836831.7923161405,98.32217563427983,239.87669071843243,3183.9905206549006,5.445527285933514e-05
403800.0,4,26623010.063218698,817932.7828739148,1074418.9806034938,-132.46519749511032,234.31483654671774,3182.4897498858245,5.445687472704628e-05
404400.0,4,26474484.992567565,961504.2174579853,2977534.4736420275,-362.09349313591156,247.58829606825952,3156.895752657824,5.4458490807716524e-05
405000.0,4,26189245.13767937,1118624.0489141094,4858106.876472317,-587.654890947355,279.3927109758231,3107.4083759293517,5.446011557794117e-05
405600.0,4,25770589.478089675,1300230.0092801508,6701901.1287717,-806.3071743301484,329.06659149848156,3034.4022734836158,5.4461743450703526e-05
406200.0,4,25223491.759629183,1516758.468876414,8494959.193282828,-1015.3195237347469,395.60274883235866,2938.424164245257,5.446336881628293e-05
406800.0,4,24554520.228896473,1777941.8962857015,10223702.328312762,-1212.1164705038805,477.66550781644355,2820.189007138039,5.446498608330564e-05
407400.0,4,23771731.697513435,2092618.3246559268,11875030.706951378,-1394.3193096051627,573.6134226503259,2680.5751113721303,5.4466589719680244e-05
408000.0,4,22884541.67259265,2468556.02242391,13436419.74464504,-1559.7843080638797,681.5271341714142,2520.618202945365,5.44681742931594e-05
408600.0,4,21903572.67477633,2912296.3238662975,14896012.512705874,-1706.637093714854,799.2419278321092,2341.504470312769,5.4469734511270284e-05
409200.0,4,20840483.21790934,3429017.2863071347,16242707.63289377,-1833.3026655400736,924.3844780020531,2144.562614752402,5.447126526035705e-05
409800.0,4,19707780.239763282,4022420.510330597,17466242.067462757,-1938.5305317531459,1054.4131974943639,1931.2549340485277,5.447276164348044e-05
410400.0,4,18518618.046553217,4694643.091476448,18557268.240169816,-2021.414554259933,1186.6615521717656,1703.1674718226388,5.4474219016921766e-05
411000.0,4,17286587.061102867,5446196.271631071,19507424.946904816,-2081.40715740685,1318.383649984975,1461.9992692466067,5.447563302504161e-05
411600.0,4,16025495.84175726,6275931.931138224,20309401.540096976,-2118.327644174422,1446.8013726442389,1209.5507610215275,5.4476999633247724e-05
412200.0,4,14749149.963443253,7181037.614403685,20956994.89919895,-2132.3644532343683,1569.1522870846613,947.7113634277948,5.447831515883193e-05
412800.0,4,13471131.421167731,8157060.318720995,21445158.73072619,-2124.0712845143007,1682.7375536509285,678.4463089402878,5.447957629944254e-05
413400.0,4,12204582.227927797,9197958.804772459,21770044.775934875,-2094.3571179477613,1784.9690391102758,403.78278932179353,5.448078015896703e-05
414000.0,4,10961995.832380194,10296183.714640286,21929035.542683825,-2044.4702486664078,1873.4148457172485,125.79547718534371,5.44819242706102e-05
414600.0,4,9755019.876344038,11442784.316277796,21920768.22076436,-1975.9765606465057,1945.842482993961,-153.40849535334783,5.448300661696489e-05
415200.0,4,8594273.64872561,12627540.239519626,21745149.48739683,-1890.732358287606,2000.2589369035877,-431.7050132734144,5.4484025646887204e-05
415800.0,4,7489183.372070121,13839116.135182297,21403360.962026153,-1790.852170022079,2034.9469317639941,-706.9688135641399,5.448498028900467e-05
416400.0,4,6447838.182818538,15065236.782997921,20897855.127269626,-1678.672028205356,2048.4967334590838,-977.0895722344935,5.448586996170539e-05
417000.0,4,5476869.33960193,16292879.803264743,20232341.596031595,-1556.7088135448953,2039.8329079264581,-1239.988128119879,5.448669457947797e-05
417600.0,4,4581354.819571898,17508482.798240915,19411763.67341643,-1427.6163284996899,2008.2355259593646,-1493.6327196025036,5.448745455549656e-05
418200.0,4,3764751.0458749393,18698161.469116077,18442265.235989127,-1294.1388307473046,1953.355393228889,-1736.055102543959,5.4488150800372194e-05
418800.0,4,3028853.035892983,19847935.029054653,17331148.0298038,-1159.0628133569342,1875.2229820080852,-1965.3664109766894,5.4488784717021307e-05
419400.0,4,2373783.776701263,20943955.06782168,16086819.571884343,-1025.1678612152978,1774.2508469870113,-2179.772616711407,5.4489358191633444e-05
420000.0,4,1798013.1291119587,21972733.92355771,14718731.926715592,-895.1774421743528,1651.229420158363,-2377.5894402795757,5.44898735807541e-05
420600.0,4,1298406.0432402603,22921368.58603695,13237311.718776751,-771.7105051809924,1507.316197122424,-2557.2565638130063,5.449033369453349e-05
421200.0,4,870299.3459707676,23777756.195731815,11653881.832995433,-657.234755424998,1344.0184471701186,-2717.3509968052635,5.449074177622843e-05
421800.0,4,507605.8437471008,24530797.315398704,9980575.34579615,-554.0224577282875,1163.169699823121,-2856.599448397718,5.449110147808155e-05
422400.0,4,202943.9827922443,25170583.335434765,8230242.318568521,-464.10958377479824,966.900378663139,-2973.8895650301715,5.449141683373911e-05
423000.0,4,-52209.16667536367,25688564.6291188,6416350.171177948,-389.2590665141306,757.6030667069747,-3068.279900071836,5.449169222740565e-05
423600.0,4,-267344.2754735565,26077696.395631697,4552878.433792148,-330.92885674425156,537.8929936999145,-3139.008492413727,5.4491932359969324e-05
424200.0,4,-452728.5375048991,26332559.512423683,2654208.749014309,-290.24539349452357,310.5644319886114,-3185.499943891408,5.449214221236605e-05
424800.0,4,-619200.2770000634,26449454.157471105,735011.061346897,-267.98300281559955,78.54377171382383,-3207.3709006740255,5.449232700648235e-05
425400.0,4,-777953.0675510266,26426464.448184792,-1189873.0142514529,-264.5496307633616,-155.15988422747978,-3204.4338611790317,5.449249216392598e-05
426000.0,4,-940313.2593120134,26263492.867841717,-3105548.6099473187,-279.97919792926496,-387.5057115278368,-3176.699252356266,5.449264326301892e-05
426600.0,4,-1117514.9466952686,25962263.801956195,-4997186.743886954,-313.9307373197603,-615.4728124599349,-3124.375736967475,5.4492785994389026e-05
427200.0,4,-1320476.467447123,25526296.07470671,-6850143.099161512,-365.6943474673185,-836.1115739147763,-3047.8687363493455,5.4492926115553955e-05
427800.0,4,-1559582.5033617932,24960844.947571225,-8650075.359761901,-434.20386127506276,-1046.5937913595765,-2947.777175628152,5.4493069404903464e-05
428400.0,4,-1844475.7531369422,24272814.606670536,-10383058.032970356,-518.0560012439817,-1244.2606365603472,-2824.888480963368,5.449322161549384e-05
429000.0,4,-2183861.9709143117,23470642.710074168,-12035693.714539327,-615.5356663799769,-1426.6675879761237,-2680.171880636614,5.4493388429070316e-05
429600.0,4,-2585331.9136153925,22564159.080043253,-13595219.79369427,-724.6468780940731,-1591.6255019664484,-2514.7700831790767,5.449357541073084e-05
430200.0,4,-3055203.421719834,21564421.097201433,-15049609.648577157,-843.148804463204,-1737.2370789698155,-2329.9894257775677,5.449378796463619e-05
430800.0,4,-3598386.4786194796,20483528.77433491,-16387667.448022733,-968.5961867028316,-1861.928069786237,-2127.288604490548,5.449403129115862e-05
431400.0,4,-4218273.661425448,19334422.84862569,-17599115.75109082,-1098.3834106598595,-1964.4726708430373,-1908.2661139700358,5.449431034584341e-05
432000.0,4,-4916657.920489963,18130669.525822837,-18674675.17992263,-1229.7914012037438,-2044.0126713543505,-1674.6465381206378,5.449462980053565e-05
432600.0,4,-5693679.116111451,16886235.732998528,-19606135.532481726,-1360.0364697702041,-2100.070036905436,-1428.2658442071545,5.449499400699855e-05
433200.0,4,-6547800.209616878,15615258.884680126,-20386417.797753107,-1486.3202157242627,-2132.5527403819565,-1171.0558412031576,5.449540696332034e-05
433800.0,4,-7475813.463172233,14331815.238598634,-21009626.635175355,-1605.8795709159344,-2141.7537794645127,-905.0279685951131,5.4495872283374586e-05
434400.0,4,-8472876.459117081,13049690.912058953,-21471092.980702743,-1716.0360836035725,-2128.343447311897,-632.2565844431372,5.449639316956437e-05
435000.0,4,-9532577.215893853,11782159.549648322,-21767406.54227759,-1814.243562188451,-2093.355046882443,-354.861921350424,5.449697238904517e-05
435600.0,4,-10647027.163738482,10541770.48079296,-21896438.04613034,-1898.133239923307,-2038.1643571077234,-74.99287627957851,5.449761225358387e-05
436200.0,4,-11806980.258462036,9340150.986030327,-21857351.19089085,-1965.5556775749042,-1964.4632686070217,205.19020489403246,5.449831460317487e-05
436800.0,4,-13001976.064227406,8187826.009430569,-21650604.35786802,-2014.6186903066264,-1874.2281058833532,483.53259430615554,5.449908079349661e-05
437400.0,4,-14220504.23351853,7094058.3180025155,-21277942.212124705,-2043.7206659578605,-1769.6832403693872,757.901955565185,5.4499911687256085e-05
438000.0,4,-15450187.460709732,6066711.724553778,-20742377.409441408,-2051.578732439002,-1653.2606730376058,1026.2046890641711,5.4500807649433826e-05
438600.0,4,-16677979.689792069,5112139.566322879,-20048162.698429838,-2037.2513300533258,-1527.5563256455368,1286.401725768932,5.4501768546408337e-05
439200.0,4,-17890376.120736614,4235100.176133876,-19200753.774615854,-2000.1548480903043,-1395.2838254884743,1536.5236581384333,5.4502793748907816e-05
439800.0,4,-19073631.385320064,3438700.60441917,-18206763.30411873,-1940.0740919237699,-1259.226599537849,1774.68510925319,5.450388213870775e-05
440400.0,4,-20213982.153491184,2724369.3578464873,-17073906.588613413,-1857.1664550774162,-1122.1891101122628,1999.0982537291889,5.450503211896614e-05
441000.0,4,-21297870.38589561,2091858.421996342,-15810939.390698288,-1751.9597783818933,-986.9480660880586,2208.0854163036697,5.450624162806395e-05
441600.0,4,-22312163.466324087,1539274.3398636812,-14427588.479821295,-1625.3439836720831,-856.2044316695947,2400.0906858552407,5.450750815679687e-05
442200.0,4,-23244367.52794667,1063137.6328516975,-12934475.493837055,-1478.556670849045,-732.537029666699,2573.6904938648945,5.4508828768745194e-05
442800.0,4,-24082830.426683296,658469.3838948198,-11343034.740423536,-1313.1629631206895,-618.3584989907883,2727.603116779143,5.451020012363186e-05
443400.0,4,-24816931.010563567,318903.3603696581,-9665425.586358765,-1131.02997458062,-515.8743177308338,2860.697071287255,5.4511618503465065e-05
444000.0,4,-25437251.58133929,36821.64391340595,-7914440.101447436,-934.2963559094891,-427.0455448492046,2971.998380098688,5.451307984124908e-05
444600.0,4,-25935730.739188556,-196488.63909579488,-6103406.6381004155,-725.3374469894791,-353.555866453117,3060.6966933710873,5.4514579752037346e-05
445200.0,4,-26305794.13780033,-390660.2237926633,-4246090.037610954,-506.7266288821375,-296.7834579965729,3126.150257497852,5.45161135660937e-05
445800.0,4,-26542461.049706094,-556055.2718316466,-2356589.1604279852,-281.1935213654259,-257.77809291401513,3167.889728554372,5.451767636392083e-05
446400.0,4,-26642425.044317547,-703562.8516937732,-449232.4405757314,-51.57971563902584,-237.2438423437868,3185.6208323900173,5.451926301291006e-05
447000.0,4,-26604107.50734803,-844387.7724754771,1461527.8358458907,179.20723539535845,-235.52762101581743,3179.225877230325,5.452086820536243e-05
447600.0,4,-26427683.173557885,-989834.3360468941,3361221.8310980056,408.24082484845127,-252.6137422790316,3148.764127832472,5.452248649762819e-05
448200.0,4,-26115077.29838259,-1151088.642978792,5235468.343599554,632.6228419214754,-288.12455182366875,3094.471052844899,5.452411235010942e-05
448800.0,4,-25669934.551260527,-1339003.1014421196,7070080.199107522,849.5301082854415,-341.3271160716986,3016.7564591988157,5.452574016786914e-05
449400.0,4,-25097560.167706016,-1563886.745611553,8851168.170885036,1056.2599548938497,-411.14584858744774,2916.2015292521987,5.4527364341589133e-05
450000.0,4,-24404834.341824785,-1835304.8719029026,10565242.765851077,1250.273713953845,-496.1808672870354,2793.5547781668365,5.452897928861836e-05
450600.0,4,-23600101.26968014,-2161891.3492864575,12199313.22677937,1429.237531466105,-594.7317877500627,2649.726950775867,5.453057949385344e-05
451200.0,4,-22693034.66057929,-2551176.756243699,13740983.115290161,1591.0598461391678,-704.8265745772621,2485.784879139652,5.45321595501931e-05
451800.0,4,-21694481.912150994,-3009435.244616109,15178541.856648283,1733.924930135306,-824.2549944782252,2302.94432422955,5.453371419830927e-05
452400.0,4,-20616289.490585748,-3541552.7331554666,16501051.64527083,1856.3219454805212,-950.6061425666464,2102.5618278493976,5.453523836547831e-05
453000.0,4,-19471112.364570543,-4150918.6951204846,17698429.129465148,1957.0690364632824,-1081.3094481077937,1886.1256041152214,5.453672720321784e-05
453600.0,4,-18272210.605691273,-4839343.429387314,18761521.315420445,2035.3320522645056,-1213.678508590664,1655.2455036586396,5.453817612347716e-05
454200.0,4,-17033236.4853154,-5607002.2983508315,19682175.154088806,2090.6375746278113,-1344.9570523335665,1411.642088270646,5.4539580833132114e-05
454800.0,4,-15768015.564667694,-6452407.983936203,20453300.300594922,2122.880011723729,-1472.3662906791124,1157.1348590077187,5.454093736654e-05
455400.0,4,-14490325.3880133,-7372411.3612717865,21068924.56454478,2132.3226105159524,-1593.1528919398727,893.6296868606183,5.454224211591559e-05
456000.0,4,-13213675.446236117,-8362231.124318029,21524241.60144089,2119.5923348298747,-1704.636791297962,623.1055019270503,5.454349185929609e-05
456600.0,4,-11951092.077984784,-9415511.825645221,21815650.43076479,2085.668653775476,-1804.2580444348537,347.60030458890503,5.4544683785872154e-05
457200.0,4,-10714911.917004569,-10524409.520526106,21940786.40558314,2031.866383903392,-1889.6219382627473,69.1965703944401,5.45458155184719e-05
457800.0,4,-9516587.377091885,-11679703.74069301,21898543.302190248,1959.8128270856732,-1958.5415901115757,-209.9938709287686,5.454688513299829e-05
458400.0,4,-8366507.4909216035,-12870934.072783588,21689086.24670537,1871.4195431256774,-2009.077297313301,-487.8453928019818,5.454789117463471e-05
459000.0,4,-7273837.187268967,-14086559.188030876,21313855.249031574,1768.8491899443866,-2039.571942360639,-762.2344666431208,5.454883267065099e-05
459600.0,4,-6246377.805246934,-15314135.770476703,20775559.173397902,1654.4779532262346,-2048.681814545198,-1031.0557861446962,5.454970913966224e-05
460200.0,4,-5290451.307397576,-16540514.428122465,20078160.038978435,1530.8541699568386,-2035.4022768213931,-1292.238503895769,5.455052059721488e-05
460800.0,4,-4410810.270054747,-17752049.35195285,19226847.61379147,1400.6538246569594,-1999.0877859746502,-1543.7624548077144,5.4551267557599536e-05
461400.0,4,-3610575.3045536866,-18934818.21825897,18228004.34003922,1266.6336616457793,-1939.46586411103,-1783.6742331778362,5.4551951031817954e-05
462000.0,4,-2891201.1027592914,-20074848.616206508,17089160.708862342,1131.5827097548672,-1856.6447188739955,-2010.1029837253673,5.455257252166068e-05
462600.0,4,-2252471.8121081498,-21158347.130496897,15818941.286549715,998.2730560800542,-1751.1143172002282,-2221.275761857049,5.4553134009884404e-05
463200.0,4,-1692525.9368557632,-22171927.12273969,14427001.681734124,869.410731287159,-1623.740831148837,-2415.532315049971,5.455363794651198e-05
463800.0,4,-1207910.4421904273,-23102831.238249168,12923956.832961123,747.5875795830734,-1475.7544924215676,-2591.3391358424974,5.455408723131295e-05
464400.0,4,-793663.2156719984,-23939144.71963934,11321301.086976426,635.2349809010068,-1308.731012456743,-2747.3026377299525,5.4554485192559476e-05
465000.0,4,-443422.5258596055,-24669995.735727947,9631320.628670318,534.5802706229601,-1124.5668450601888,-2882.181308457289,5.4554835562189215e-05
465600.0,4,-149561.62112219725,-25285739.13329067,7866998.91223203,447.6066631271933,-925.4486859350175,-2994.896700916499,5.455514244754413e-05
466200.0,4,96653.85744395247,-25778120.28800659,6041915.827963685,376.01742985627493,-713.8177156155333,-3084.543130159348,5.455541029989071e-05
466800.0,4,304888.4064101791,-26140416.06575691,4170141.4185939482,321.20501111746466,-492.3291966266936,-3150.395955920504,5.455564387996251e-05
467400.0,4,485542.2753387741,-26367550.30093571,2266125.031022679,284.2256545434268,-263.80812968100275,-3191.9183434308875,5.4555848220799854e-05
468000.0,4,649543.6370474258,-26456181.647703256,344580.8525011175,265.78007356754597,-31.201755046732607,-3208.7664110256146,5.455602858819277e-05
468600.0,4,808131.0477747829,-26404762.15482767,-1579629.167283551,266.20050830678906,202.47024823274222,-3200.79269087804,5.455619043906161e-05
469200.0,4,972630.1273375535,-26213565.445317395,-3491613.9662733874,285.44445115391795,434.1669626139216,-3168.047848810622,5.455633937813482e-05
469800.0,4,1154228.5098103313,-25884683.93780401,-5376572.522952978,323.0951727155916,660.8778971809943,-3110.7806301700743,5.455648111330386e-05
470400.0,4,1363753.157794721,-25421995.116176683,-7219912.429384754,378.369053278386,879.6741699637499,-3029.436020779939,5.455662141005197e-05
471000.0,4,1611454.0965594882,-24831097.42540846,-9007366.802627493,450.12959367397,1087.7582662273887,-2924.651634529935,5.455676604536481e-05
471600.0,4,1906798.5086618504,-24119216.93282227,-10725108.468300853,536.9078502403709,1282.5114574202235,-2797.2523617358574,5.455692076153744e-05
472200.0,4,2258278.93739805,-23295086.43338689,-12359860.379813472,636.9289144975749,1461.538010312261,-2648.2433345070754,5.455709122029368e-05
472800.0,4,2673239.08267181,-22368799.183697358,-13899001.280156277,748.1439420065176,1622.7053786316199,-2478.801286502324,5.4557282957629623e-05
473400.0,4,3157720.341381262,-21351639.911610223,-15330665.669219444,868.2671292804082,1764.1796487231843,-2290.2644041781205,5.45575013397844e-05
474000.0,4,3716331.853476572,-20255896.157711193,-16643837.207071217,994.816944892744,1884.455604513365,-2084.1207845217873,5.455775152072682e-05
474600.0,4,4352146.372980128,-19094653.352886453,-17828434.76105095,1125.1608430424974,1982.3808831103543,-1861.9956299550113,5.4558038401528466e-05
475200.0,4,5066623.800057515,-17881577.316775076,-18875390.390208825,1256.5626263450456,2057.1738081665467,-1625.6373243062587,5.455836659197026e-05
475800.0,4,5859563.695990055,-16630688.069988336,-19776718.652783357,1386.2315806188146,2108.434610949763,-1376.9025442716343,5.455874037470343e-05
476400.0,4,6729087.568390886,-15356128.985607604,-20525576.719213516,1511.3724785650809,2136.1498760773607,-1117.740568487034,5.455916367225528e-05
477000.0,4,7671651.17015228,-14071935.361269556,-21116314.87281174,1629.2355416559033,2140.6901772082892,-850.176951176985,5.455964001713812e-05
477600.0,4,8682086.513222625,-12791806.472463883,-21544517.080926757,1737.1654599634803,2122.8009948743274,-576.2967293666474,5.456017252528445e-05
478200.0,4,9753672.767835207,-11528885.072453495,-21807031.41957019,1832.6485973725694,2083.58713141771,-298.22733195845075,5.4560763872995706e-05
478800.0,4,10878234.70910287,-10295548.137902442,-21901990.232595336,1913.3575535267814,2024.4909542516257,-18.121355767185207,5.456141627755484e-05
479400.0,4,12046266.89502677,-9103212.426595213,-21828820.001315884,1977.192312555979,1947.2649062007067,261.8606318816683,5.456213148161566e-05
480000.0,4,13247081.321085308,-7962158.120415428,-21588240.990856785,2022.3172804371652,1853.9388186439774,539.5671118693696,5.456291074144533e-05
480600.0,4,14468975.903760135,-6881373.479818644,-21182256.824671783,2047.1935958759013,1746.7826480396488,812.8723103552019,5.4563754819060025e-05
481200.0,4,15699420.804579733,-5868423.042917304,-20614134.21788451,2050.6061918430482,1628.265327973413,1079.6924417350228,5.456466397825949e-05
481800.0,4,16925259.322301958,-4929341.471069749,-19888373.17295604,2031.685184271143,1501.0104863025354,1338.0013765063304,5.456563798453294e-05
482400.0,4,18132919.857304,-4068554.6819571834,-19010668.007376913,1989.9212687974373,1367.7498197691448,1585.8456251944083,5.456667610877804e-05
483000.0,4,19308635.29151279,-3288829.4291449143,-17987859.64251601,1925.1749137618824,1231.274946449979,1821.358541954132,5.456777713474577e-05
483600.0,4,20438666.030546248,-2591251.9926776616,-16827879.63546096,1837.6792459319422,1094.3885697128371,2042.7736639458215,5.456893937009806e-05
484200.0,4,21509522.92230367,-1975236.1468437435,-15539686.481800621,1728.03663275036,959.8557863405042,2248.4371148226205,5.457016066094112e-05
484800.0,4,22508186.297158908,-1438560.0770935984,-14133194.757065592,1597.2090695476115,830.3563567667131,2436.819012429503,5.457143840967627e-05
485400.0,4,23422317.46732531,-977431.4360814206,-12619197.698263524,1446.5025805509645,708.4387277422732,2606.5238319093373,5.4572769595991744e-05
486000.0,4,24240459.174142078,-586579.2663222514,-11009283.85497855,1277.5459372553614,596.4765581639838,2756.299685690506,5.457415080080244e-05
486600.0,4,24952221.67844862,-259371.08088123705,-9315748.462231936,1092.2640855765865,496.6284483251545,2885.046491187875,5.4575578232931214e-05
487200.0,4,25548451.446620084,12047.009902027436,-7551500.205130259,892.8467531451898,410.80151264332926,2991.8230054194355,5.45770477583133e-05
487800.0,4,26021379.688374907,236589.6028101109,-5729964.058661291,681.7127792570477,340.61936720568406,3075.8527130999137,5.457855493149617e-05
488400.0,4,26364748.346740663,424053.5364272464,-3864980.895240064,461.4707716792527,287.3950274973324,3136.528561130671,5.458009502919914e-05
489000.0,4,26573911.519750584,584924.7299557806,-1970704.5581436404,234.87674618197414,252.10912970737877,3173.4165378061443,5.458166308569065e-05
489600.0,4,26645910.701363325,730173.6239896591,-61497.10117319113,4.789445938216097,235.3938023033977,3186.2580995724697,5.458325392973653e-05
490200.0,4,26579522.659318097,871042.6916617864,1848177.1059127203,-225.87593145262957,237.52242437197515,3174.971451899935,5.458486222286844e-05
490800.0,4,26375279.21354556,1018829.6039313821,3743857.7101225755,-454.1948517403674,258.40541476029625,3139.651693882966,5.45864824987191e-05
491400.0,4,26035458.633652378,1184669.6917672814,5611194.455911906,-677.2806500199098,297.59210250876754,3080.5698386901367,5.458810920316874e-05
492000.0,4,25564048.831170518,1379321.3502546614,7436052.331635068,-892.3310701144557,354.27863558944114,2998.170724093826,5.458973673504573e-05
492600.0,4,24966682.975062158,1612957.975582989,9204615.109545538,-1096.6733948446868,427.3217926748905,2893.069829162899,5.4591359487123764e-05
493200.0,4,24250548.600881055,1894969.9165541707,10903486.618861042,-1287.807447356586,515.2584726363702,2766.0490149530056,5.459297188715701e-05
493800.0,4,23424271.708696872,2233779.759459491,12519789.10481169,-1463.445776374669,616.3305497522883,2618.0512088276237,5.4594568438695073e-05
494400.0,4,22497777.746333975,2636674.0513489386,14041258.0415905,-1621.5503805655972,728.5147002087779,2450.174054033542,5.459614376141965e-05
495000.0,4,21482131.746925954,3109654.3049148666,15456332.783716707,-1760.3653786684463,849.5567283713319,2263.662548473289,5.459769263074561e-05
495600.0,4,20389360.227874175,3657309.822082321,16754242.458554136,-1878.4450921263417,977.0098504467528,2059.9006993883436,5.459921001643057e-05
496200.0,4,19232257.75707809,4282714.527139237,17925086.522709776,-1974.6770750147195,1108.276329451984,1840.4022239994488,5.4600691119938594e-05
496800.0,4,18024181.347290494,4987349.6185711315,18959909.426950224,-2048.2997013972454,1240.651799740101,1606.8003301332378,5.4602131410306746e-05
497400.0,4,16778836.046674073,5771053.436873422,19850768.85834393,-2098.9140020545547,1371.3715725428947,1360.8366155658016,5.4603526658266096e-05
498000.0,4,15510055.249665603,6631999.509140517,20590797.054867122,-2126.489529934623,1497.6581768664585,1104.3491302750474,5.460487296837382e-05
498600.0,4,14231579.354263159,7566703.276202342,21174254.717038926,-2131.364125676841,1616.7693633549616,839.2596520286925,5.460616680891869e-05
499200.0,4,12956836.437639093,8570057.540890481,21596577.073668055,-2114.2375500717335,1726.0457830813525,567.560232725948,5.4607405039369585e-05
499800.0,4,11698728.6100286,9635396.203370174,21854411.694911383,-2076.159048134862,1822.9575492070078,291.29908060775875,5.460858493514585e-05
500400.0,4,10469427.636351718,10754585.37834011,21945647.68599143,-2018.5090082905565,1905.1488975424677,12.565851767021455,5.460970420949912e-05
501000.0,4,9280183.285969326,11918140.526448004,21869435.939508907,-1942.9749785692666,1970.48018257596,-266.5235667945054,5.461076103230969e-05
501600.0,4,8141147.684137704,13115367.785805076,21626200.1736987,-1851.5223982177308,2017.0664786990287,-543.8426911591869,5.461175404561546e-05
502200.0,4,7061218.695761744,14334527.266366351,21217638.53852905,-1746.3604961180517,2043.3121021540144,-817.2703908258397,5.46126823757099e-05
502800.0,4,6047905.075500557,15563015.677506723,20646715.63145951,-1629.9038952626897,2047.9404274572053,-1084.7070454374993,5.461354564166521e-05
503400.0,4,5107215.77164058,16787565.304535292,19917644.830053966,-1504.7305435528524,2030.01844228753,-1344.0907890515725,5.4614343960160426e-05
504000.0,4,4243575.378858382,17994456.040064726,19035860.919440556,-1373.536663688786,1988.975566398786,-1593.4137147894899,5.461507794651921e-05
504600.0,4,3459767.302457032,19169736.917577483,18007983.068589907,-1239.0894772467516,1924.6163520747064,-1830.7379052818685,5.461574871189042e-05
505200.0,4,2756905.730232575,20299453.393130627,16841768.290115546,-1104.1785086111695,1837.12678478818,-2054.2111480900767,5.461635785653452e-05
505800.0,4,2134437.0150750065,21369876.48211311,15546055.603134986,-971.5663117993995,1727.0740115606766,-2262.082190531737,5.461690745921166e-05
506400.0,4,1590170.5598413534,22367729.785600163,14130701.206791297,-843.9394861065061,1595.3994392907236,-2452.71538534792,5.4617400062701034e-05
507000.0,4,1120338.7748042848,23280410.438358948,12606505.062225211,-723.8608538632027,1443.4052640279742,-2624.604577682094,5.4617838655517187e-05
507600.0,4,719685.1565241283,24096200.07993667,10985129.371793523,-613.72366467815,1272.7346125907814,-2776.386085118266,5.461822664992535e-05
508200.0,4,381579.0251994403,24804462.09211211,9279009.53465781,-515.7086648906125,1085.345597663633,-2906.8506262235005,5.461856785639499e-05
508800.0,4,98154.96552058123,25395821.55943555,7501258.245869181,-431.7448285243581,883.4797040471947,-3014.9540592773274,5.4618866454668035e-05
509400.0,4,-139525.4461214221,25862324.692158412,5665563.490000566,-363.47448714242455,669.6250344902103,-3099.8268016996153,5.461912696165458e-05
510000.0,4,-341292.46770678833,26197574.79849449,3786081.2584311026,-312.22352140776866,446.47504594507654,-3160.781812089284,5.461935419640394e-05
510600.0,4,-517670.78409093246,26396842.30018776,1877323.8897848842,-278.97718803455155,216.88349868437322,-3197.3210306608516,5.461955324243252e-05
511200.0,4,-679669.3951562657,26457146.744586915,-45955.00593045608,-264.36205376050293,-16.18358080720013,-3209.140190038509,5.461972940772061e-05
511800.0,4,-838562.5800404213,26377309.269237403,-1968878.0288016726,-268.6343949613629,-249.69805894212183,-3196.13192658507,5.461988818271783e-05
512400.0,4,-1005665.8981490715,26157974.511565514,-3876562.8275245465,-291.67529988687215,-480.62106550020155,-3158.3871423821006,5.462003519672123e-05
513000.0,4,-1192111.2924574506,25801601.515725758,-5754241.221788846,-332.9925828323908,-705.9546366252806,-3096.194589250843,5.462017617300992e-05
513600.0,4,-1408625.3870620937,25312423.75957275,-7587377.524839996,-391.72948869290644,-922.7926824273615,-3010.0386683735496,5.4620316883135457e-05
514200.0,4,-1665315.0180194154,24696378.995061923,-9361784.986458803,-466.68003522925255,-1128.3703416878288,-2900.595461666939,5.462046310077779e-05
514800.0,4,-1971463.9050123692,23961010.153162524,-11063739.295023223,-556.3107120033103,-1320.1108159793073,-2768.7270335785997,5.462062055558208e-05
515400.0,4,-2335344.1639967607,23115339.09782543,-12680088.109901337,-658.7881322508761,-1495.6688241021702,-2615.474063924381,5.462079488739182e-05
