t,prn,x,y,z,vx,vy,vz,clock
467984.0,31,-18423217.258224886,18715588.331990775,-5228542.239620641,-1207.0740625370036,-2001.407343256069,-3049.78417951027,-0.00015343111214803846
468584.0,31,-19077732.657933436,17446384.73689207,-7036716.117489481,-973.5701995937897,-2226.581211893662,-2973.4132365353785,-0.0001534279926528198
469184.0,31,-19589990.615960956,16047085.476943301,-8792412.975327415,-733.1943835502287,-2434.7994157523717,-2875.0107529132756,-0.00015342476516419843
469784.0,31,-19956396.275875155,14528309.598222515,-10482639.060299473,-487.7078881003299,-2624.606222798605,-2755.356517629028,-0.00015342144321241725
470384.0,31,-20174419.955987375,12901509.701698333,-12094911.562548706,-238.89662981105062,-2794.6797641957683,-2615.3706442726166,-0.00015341804097222475
470984.0,31,-20242608.546984438,11178889.508723859,-13617340.740512721,11.439747136318829,-2943.838399636419,-2456.1065083188982,-0.00015341457316313562
471584.0,31,-20160590.398451492,9373317.850130435,-15038707.647674203,261.4985802673284,-3071.046335836966,-2278.7432916778653,-0.0001534110549474983
472184.0,31,-19929073.82711912,7498239.520887347,-16348537.258638203,509.485175615878,-3175.417440165689,-2084.5765830069645,-0.0001534074612038638
472784.0,31,-19549839.39205766,5567583.263562215,-17537166.77262764,753.6212841702363,-3256.223935017613,-1875.0165107658875,-0.00015340388877627914
473384.0,31,-19025725.925749235,3595668.080539651,-18595808.63189258,992.1578449397447,-3312.893321925144,-1651.5699547405618,-0.00015340031304909854
473984.0,31,-18360610.759344637,1597106.620766217,-19516608.91682439,1223.383301683144,-3345.0159080800913,-1415.8379124012636,-0.00015339674990958184
474584.0,31,-17559383.88067154,-413292.4072501864,-20292699.911846597,1445.6338019041634,-3352.346096814814,-1169.5048578769536,-0.00015339321516070142
475184.0,31,-16627916.314175706,-2420623.2019751957,-20918247.214263864,1657.3028681453866,-3334.8042209179257,-914.3292892006052,-0.00015338972441507565
475784.0,31,-15573022.769779112,-4409982.718134248,-21388491.070804354,1856.8509379131851,-3292.477772552854,-652.1339185134945,-0.00015338629298960614
476384.0,31,-14402418.642120395,-6366571.037048314,-21699781.73098844,2042.8147745908666,-3225.6220075246056,-384.79548386594706,-0.0001533829358012271
476984.0,31,-13124671.440373866,-8275791.8813712355,-21849608.592413884,2213.8167439293607,-3134.659890030945,-114.23416033585684,-0.0001533796672641952
477584.0,31,-11749146.732600573,-10123352.87537337,-21836622.898620453,2368.5739413359897,-3020.181333007782,157.59745041891372,-0.00015337650118937425
478184.0,31,-10285948.698392546,-11895365.122821674,-21660653.73686669,2505.907144404834,-2882.941679120642,428.7257692477405,-0.0001533734506860012
478784.0,31,-8745855.400328573,-13578441.639156811,-21322717.0724762,2624.7495531809404,-2723.859358763452,697.1681380127,-0.00015337052806645507
479384.0,31,-7140248.972002865,-15159794.121549856,-20825017.544295397,2724.155877651833,-2544.015409304263,960.9454974721646,-0.00015336770541777688
479984.0,31,-5481040.260329835,-16627327.706994487,-20170942.662739694,2803.307986826721,-2344.6383281139774,1218.0938442987995,-0.00015336507205020706
480584.0,31,-3780590.3810600163,-17969732.244863532,-19365049.678390127,2861.526494126134,-2127.115136665729,1466.6794823651528,-0.0001533625978204739
481184.0,31,-2051625.5544139482,-19176571.20943588,-18413043.793083623,2898.275401532369,-1892.9741955013792,1704.811222640724,-0.000153360290980334
481784.0,31,-307149.0697986875,-20238365.734584786,-17321748.524383802,2913.1694213787587,-1643.8803216599408,1930.6546577884308,-0.0001533581585746549
482384.0,31,1439650.8575518187,-21146673.96222807,-16099067.56563984,2905.9799198703276,-1381.6259598229335,2142.4463249389814,-0.0001533562063773556
482984.0,31,3175496.583485637,-21894164.744789153,-14753938.096438719,2876.640024233907,-1108.1210410554993,2338.5080190891567,-0.00015335443883504377
483584.0,31,4887119.350067255,-22474684.896482535,-13296275.476064177,2825.248762477327,-825.381492198414,2517.26113918592,-0.00015335285901911565
484184.0,31,6561359.80127664,-22883319.16912001,-11736909.330158472,2752.0741007647025,-535.5163787378513,2677.240927845287,-0.00015335146858707737
484784.0,31,8185269.997624574,-23116442.122509852,-10087511.13158514,2657.554743029964,-240.71368762894122,2817.1104453678713,-0.00015335026775382425
485384.0,31,9746216.144861978,-23171761.069814116,-8360513.479738659,2542.300561159687,56.775216227232704,2935.674100081657,-0.00015334925527357645
485984.0,31,11231981.17238596,-23048349.306601886,-6569021.396887957,2407.091532296998,354.6523958416765,3031.8905409511535,-0.00015334842843311018
486584.0,31,12630866.65015775,-22746668.78709809,-4726715.502506945,2252.8769311636693,650.5952559541272,3104.878702779053,-0.00015334774225294484
487184.0,31,13931790.67158954,-22268582.076184794,-2847750.853317278,2080.763398330261,942.2599385854114,3153.9528461163695,-0.00015334727247101867
487784.0,31,15124385.962458573,-21617351.892111864,-946644.9723701077,1892.0203961694526,1227.32435120843,3178.596100519351,-0.0001533469715054342
488384.0,31,16199091.063631343,-20797629.083096787,961835.809439074,1688.0644018706967,1503.4934589818147,3178.4928815470626,-0.00015334683095078028
488984.0,31,17147237.179793626,-19815427.763097364,2862795.9328968045,1470.4511571648175,1768.5240365355985,3153.529332496643,-0.00015334684108550957
